縣市別代碼,統計期,基本分類,原始值[統計數值],年增率[%]
63000,95年 4月,砂石及級配類,82.48,6.61
63000,95年 4月,磚瓦瓷類,109.89,2.63
63000,95年 4月,金屬製品類,66.82,0.81
63000,95年 4月,木材及其製品類,76.46,1.19
63000,95年 4月,塑膠製品類,53.17,0.16
63000,95年 4月,油漆塗料類,72.12,-0.07
63000,95年 4月,機電設備類,90.64,2.37
63000,95年 4月,瀝青及其製品類,49.2,10.54
63000,95年 4月,雜項材料類,75.31,1.34
63000,95年 4月,勞務類,80,0.98
63000,95年 4月,工資類,73.03,1.53
63000,95年 4月,機具設備租金類,88.49,0.41
63000,95年 5月,總指數,70.05,7.55
63000,95年 5月,材料類,65.77,10.77
63000,95年 5月,水泥及其製品類,76.16,11.95
63000,95年 5月,砂石及級配類,86.8,12.19
63000,95年 5月,磚瓦瓷類,111.75,5.07
63000,95年 5月,金屬製品類,69.82,8.4
63000,95年 5月,木材及其製品類,77.24,2.22
63000,95年 5月,塑膠製品類,53.17,0.16
63000,95年 5月,油漆塗料類,72.06,-0.15
63000,95年 5月,機電設備類,91.22,3.03
63000,95年 5月,瀝青及其製品類,52.77,18.57
63000,95年 5月,雜項材料類,75.44,1.52
63000,95年 5月,勞務類,80.18,1.05
63000,95年 5月,工資類,73.06,1.33
63000,95年 5月,機具設備租金類,88.87,0.76
63000,95年 6月,總指數,70.1,8.91
63000,95年 6月,材料類,65.84,12.99
63000,95年 6月,水泥及其製品類,77.27,13.58
63000,95年 6月,砂石及級配類,86.8,12.19
63000,95年 6月,磚瓦瓷類,111.75,4.95
63000,95年 6月,金屬製品類,68.98,12.63
63000,95年 6月,木材及其製品類,78.02,3.25
63000,95年 6月,塑膠製品類,53.17,9.08
63000,95年 6月,油漆塗料類,72.06,-0.15
63000,95年 6月,機電設備類,91.22,3.03
63000,95年 6月,瀝青及其製品類,52.77,18.57
63000,95年 6月,雜項材料類,75.58,1.71
63000,95年 6月,勞務類,80.23,0.84
63000,95年 6月,工資類,73.06,0.88
63000,95年 6月,機具設備租金類,88.97,0.78
63000,95年 7月,總指數,70.08,8.77
63000,95年 7月,材料類,65.82,12.79
63000,95年 7月,水泥及其製品類,77.27,13.58
63000,95年 7月,砂石及級配類,86.8,12.19
63000,95年 7月,磚瓦瓷類,111.75,5.07
63000,95年 7月,金屬製品類,68.93,12.06
63000,95年 7月,木材及其製品類,78.06,3.3
63000,95年 7月,塑膠製品類,53.17,8.93
63000,95年 7月,油漆塗料類,72.06,-0.15
63000,95年 7月,機電設備類,91.22,3.1
63000,95年 7月,瀝青及其製品類,52.77,18.57
63000,95年 7月,雜項材料類,75.65,1.8
63000,95年 7月,勞務類,80.2,0.83
63000,95年 7月,工資類,73.01,1.02
63000,95年 7月,機具設備租金類,88.97,0.64
63000,95年 8月,總指數,69.75,7.67
63000,95年 8月,材料類,65.33,10.77
63000,95年 8月,水泥及其製品類,77.27,13.58
63000,95年 8月,砂石及級配類,87.06,12.12
63000,95年 8月,磚瓦瓷類,111.75,4.37
63000,95年 8月,金屬製品類,67.4,9.53
63000,95年 8月,木材及其製品類,78.13,3.4
63000,95年 8月,塑膠製品類,53.19,9.06
63000,95年 8月,油漆塗料類,72.06,-0.15
63000,95年 8月,機電設備類,91.22,2.94
63000,95年 8月,瀝青及其製品類,52.77,11.71
63000,95年 8月,雜項材料類,75.81,1.32
63000,95年 8月,勞務類,80.29,1.38
63000,95年 8月,工資類,73.17,1.2
63000,95年 8月,機具設備租金類,88.97,1.6
63000,95年 9月,總指數,69.95,7.22
63000,95年 9月,材料類,65.62,10.2
63000,95年 9月,水泥及其製品類,77.27,13.58
63000,95年 9月,砂石及級配類,87.18,10.8
63000,95年 9月,磚瓦瓷類,111.75,4.37
63000,95年 9月,金屬製品類,68.04,7.76
63000,95年 9月,木材及其製品類,78.22,3.52
63000,95年 9月,塑膠製品類,57.6,18.1
63000,95年 9月,油漆塗料類,72.06,-0.15
63000,95年 9月,機電設備類,91.22,2.94
63000,95年 9月,瀝青及其製品類,52.77,11.71
63000,95年 9月,雜項材料類,75.81,1.55
63000,95年 9月,勞務類,80.24,1.2
63000,95年 9月,工資類,73.09,0.97
63000,95年 9月,機具設備租金類,88.97,1.44
63000,95年 10月,總指數,70.5,7.81
63000,95年 10月,材料類,66.29,11.06
63000,95年 10月,水泥及其製品類,77.27,13.12
63000,95年 10月,砂石及級配類,86.77,6.5
63000,95年 10月,磚瓦瓷類,112.62,5.17
63000,95年 10月,金屬製品類,68.86,9.63
63000,95年 10月,木材及其製品類,79.01,4.56
63000,95年 10月,塑膠製品類,57.65,8.46
63000,95年 10月,油漆塗料類,72.06,-0.15
63000,95年 10月,機電設備類,91.22,2.73
63000,95年 10月,瀝青及其製品類,54.64,15.67
63000,95年 10月,雜項材料類,75.81,2.04
63000,95年 10月,勞務類,80.45,1.21
63000,95年 10月,工資類,73.55,1.12
63000,95年 10月,機具設備租金類,88.84,1.3
63000,95年 11月,總指數,70.6,8.14
63000,95年 11月,材料類,66.33,11.54
63000,95年 11月,水泥及其製品類,77.27,12.72
63000,95年 11月,砂石及級配類,86.77,6.2
63000,95年 11月,磚瓦瓷類,112.62,5.17
63000,95年 11月,金屬製品類,69.1,12.33
63000,95年 11月,木材及其製品類,79.1,3.6
63000,95年 11月,塑膠製品類,55.76,4.87
63000,95年 11月,油漆塗料類,72.06,-0.15
63000,95年 11月,機電設備類,91.22,2.73
63000,95年 11月,瀝青及其製品類,54.56,14.41
63000,95年 11月,雜項材料類,75.81,2.04
63000,95年 11月,勞務類,80.73,1.26
63000,95年 11月,工資類,74.11,1.75
63000,95年 11月,機具設備租金類,88.76,0.77
63000,95年 12月,總指數,70.54,8.12
63000,95年 12月,材料類,66.26,11.6
63000,95年 12月,水泥及其製品類,77.27,12.17
63000,95年 12月,砂石及級配類,86.77,6.74
63000,95年 12月,磚瓦瓷類,112.62,5.17
63000,95年 12月,金屬製品類,68.9,12.98
63000,95年 12月,木材及其製品類,79.11,3.61
63000,95年 12月,塑膠製品類,55.76,4.87
63000,95年 12月,油漆塗料類,72.06,-0.08
63000,95年 12月,機電設備類,91.22,2.73
63000,95年 12月,瀝青及其製品類,54.56,14.41
63000,95年 12月,雜項材料類,75.81,1.33
63000,95年 12月,勞務類,80.65,1.15
63000,95年 12月,工資類,74.08,1.68
63000,95年 12月,機具設備租金類,88.63,0.63
63000,96年 1月,總指數,70.82,8.74
63000,96年 1月,材料類,66.67,12.67
63000,96年 1月,水泥及其製品類,77.27,12.17
63000,96年 1月,砂石及級配類,86.77,6.74
63000,96年 1月,磚瓦瓷類,112.62,4.01
63000,96年 1月,金屬製品類,70.23,16.37
63000,96年 1月,木材及其製品類,78.07,2.24
63000,96年 1月,塑膠製品類,55.47,4.33
63000,96年 1月,油漆塗料類,72.09,-0.04
63000,96年 1月,機電設備類,90.63,1.34
63000,96年 1月,瀝青及其製品類,54.56,14.41
63000,96年 1月,雜項材料類,76.09,1.18
63000,96年 1月,勞務類,80.59,0.85
63000,96年 1月,工資類,74.08,1.5
63000,96年 1月,機具設備租金類,88.5,0.14
63000,96年 2月,總指數,71.55,9.47
63000,96年 2月,材料類,67.68,13.85
63000,96年 2月,水泥及其製品類,77.27,12.17
63000,96年 2月,砂石及級配類,86.77,6.45
63000,96年 2月,磚瓦瓷類,112.62,4.01
63000,96年 2月,金屬製品類,73.33,20
63000,96年 2月,木材及其製品類,78.07,2.24
63000,96年 2月,塑膠製品類,55.48,4.34
63000,96年 2月,油漆塗料類,72.24,0.17
63000,96年 2月,機電設備類,90.63,1.34
63000,96年 2月,瀝青及其製品類,54.38,14.02
63000,96年 2月,雜項材料類,76.09,1.12
63000,96年 2月,勞務類,80.59,0.71
63000,96年 2月,工資類,74.08,1.49
63000,96年 2月,機具設備租金類,88.5,-0.15
63000,96年 3月,總指數,72.52,9.93
63000,96年 3月,材料類,68.95,14.31
63000,96年 3月,水泥及其製品類,77.27,12.17
63000,96年 3月,砂石及級配類,86.77,6.45
63000,96年 3月,磚瓦瓷類,112.62,4.01
63000,96年 3月,金屬製品類,77.21,22.36
63000,96年 3月,木材及其製品類,78.07,2.11
63000,96年 3月,塑膠製品類,55.48,4.34
63000,96年 3月,油漆塗料類,72.24,0.17
63000,96年 3月,機電設備類,90.63,0.83
63000,96年 3月,瀝青及其製品類,54.27,11.51
63000,96年 3月,雜項材料類,76.09,1.12
63000,96年 3月,勞務類,80.71,0.97
63000,96年 3月,工資類,74.3,1.79
63000,96年 3月,機具設備租金類,88.49,0.09
63000,96年 4月,總指數,72.63,8.25
63000,96年 4月,材料類,69.09,11.76
63000,96年 4月,水泥及其製品類,77.27,11.57
63000,96年 4月,砂石及級配類,89.86,8.95
63000,96年 4月,磚瓦瓷類,114.84,4.5
63000,96年 4月,金屬製品類,77.23,15.59
63000,96年 4月,木材及其製品類,78.07,2.11
63000,96年 4月,塑膠製品類,55.48,4.34
63000,96年 4月,油漆塗料類,72.24,0.17
63000,96年 4月,機電設備類,91.47,0.92
63000,96年 4月,瀝青及其製品類,54.27,10.31
63000,96年 4月,雜項材料類,76.09,1.04
63000,96年 4月,勞務類,80.71,0.88
63000,96年 4月,工資類,74.3,1.73
63000,96年 4月,機具設備租金類,88.49,0
63000,96年 5月,總指數,73.78,5.33
63000,96年 5月,材料類,70.65,7.41
63000,96年 5月,水泥及其製品類,81.19,6.62
63000,96年 5月,砂石及級配類,92.97,7.11
63000,96年 5月,磚瓦瓷類,114.84,2.76
63000,96年 5月,金屬製品類,78.11,11.88
63000,96年 5月,木材及其製品類,78.07,1.07
63000,96年 5月,塑膠製品類,55.48,4.34
63000,96年 5月,油漆塗料類,72.24,0.25
63000,96年 5月,機電設備類,91.47,0.27
63000,96年 5月,瀝青及其製品類,54.27,2.84
63000,96年 5月,雜項材料類,75.83,0.51
63000,96年 5月,勞務類,80.75,0.71
63000,96年 5月,工資類,74.38,1.81
63000,96年 5月,機具設備租金類,88.49,-0.43
63000,96年 6月,總指數,74.58,6.38
63000,96年 6月,材料類,71.61,8.77
63000,96年 6月,水泥及其製品類,81.19,5.08
63000,96年 6月,砂石及級配類,92.97,7.11
63000,96年 6月,磚瓦瓷類,114.84,2.76
63000,96年 6月,金屬製品類,79.74,15.59
63000,96年 6月,木材及其製品類,78.07,0.06
63000,96年 6月,塑膠製品類,57.3,7.76
63000,96年 6月,油漆塗料類,72.24,0.25
63000,96年 6月,機電設備類,91.65,0.47
63000,96年 6月,瀝青及其製品類,56.16,6.42
63000,96年 6月,雜項材料類,75.95,0.49
63000,96年 6月,勞務類,81.07,1.05
63000,96年 6月,工資類,74.82,2.41
63000,96年 6月,機具設備租金類,88.63,-0.38
63000,96年 7月,總指數,74.45,6.24
63000,96年 7月,材料類,71.44,8.53
63000,96年 7月,水泥及其製品類,81.19,5.08
63000,96年 7月,砂石及級配類,94.1,8.41
63000,96年 7月,磚瓦瓷類,115.3,3.17
63000,96年 7月,金屬製品類,79.06,14.7
63000,96年 7月,木材及其製品類,78.07,0.02
63000,96年 7月,塑膠製品類,55.49,4.37
63000,96年 7月,油漆塗料類,72.24,0.25
63000,96年 7月,機電設備類,91.47,0.27
63000,96年 7月,瀝青及其製品類,56.16,6.42
63000,96年 7月,雜項材料類,76.95,1.73
63000,96年 7月,勞務類,81.11,1.13
63000,96年 7月,工資類,74.87,2.55
63000,96年 7月,機具設備租金類,88.63,-0.38
63000,96年 8月,總指數,74.38,6.64
63000,96年 8月,材料類,71.3,9.15
63000,96年 8月,水泥及其製品類,81.19,5.08
63000,96年 8月,砂石及級配類,94.1,8.09
63000,96年 8月,磚瓦瓷類,115.3,3.17
63000,96年 8月,金屬製品類,78.68,16.73
63000,96年 8月,木材及其製品類,78.08,-0.06
63000,96年 8月,塑膠製品類,53.33,0.26
63000,96年 8月,油漆塗料類,72.4,0.47
63000,96年 8月,機電設備類,91.47,0.27
63000,96年 8月,瀝青及其製品類,56.16,6.42
63000,96年 8月,雜項材料類,78.14,3.07
63000,96年 8月,勞務類,81.16,1.09
63000,96年 8月,工資類,74.87,2.32
63000,96年 8月,機具設備租金類,88.76,-0.24
63000,96年 9月,總指數,75.22,7.54
63000,96年 9月,材料類,72.4,10.33
63000,96年 9月,水泥及其製品類,81.19,5.08
63000,96年 9月,砂石及級配類,93.73,7.51
63000,96年 9月,磚瓦瓷類,115.3,3.17
63000,96年 9月,金屬製品類,81.49,19.77
63000,96年 9月,木材及其製品類,77.74,-0.62
63000,96年 9月,塑膠製品類,53.33,-7.42
63000,96年 9月,油漆塗料類,72.4,0.47
63000,96年 9月,機電設備類,91.47,0.27
63000,96年 9月,瀝青及其製品類,57.03,8.07
63000,96年 9月,雜項材料類,78.14,3.07
63000,96年 9月,勞務類,81.31,1.33
63000,96年 9月,工資類,74.87,2.44
63000,96年 9月,機具設備租金類,89.12,0.17
63000,96年 10月,總指數,76.07,7.9
63000,96年 10月,材料類,73.47,10.83
63000,96年 10月,水泥及其製品類,81.19,5.08
63000,96年 10月,砂石及級配類,93.14,7.34
63000,96年 10月,磚瓦瓷類,115.3,2.38
63000,96年 10月,金屬製品類,84.77,23.11
63000,96年 10月,木材及其製品類,77.74,-1.61
63000,96年 10月,塑膠製品類,53.58,-7.07
63000,96年 10月,油漆塗料類,72.4,0.47
63000,96年 10月,機電設備類,91.47,0.27
63000,96年 10月,瀝青及其製品類,57.03,4.37
63000,96年 10月,雜項材料類,78.14,3.07
63000,96年 10月,勞務類,81.55,1.37
63000,96年 10月,工資類,75.28,2.35
63000,96年 10月,機具設備租金類,89.12,0.31
63000,96年 11月,總指數,76.08,7.75
63000,96年 11月,材料類,73.47,10.77
63000,96年 11月,水泥及其製品類,81.19,5.08
63000,96年 11月,砂石及級配類,95.29,9.82
63000,96年 11月,磚瓦瓷類,116.24,3.22
63000,96年 11月,金屬製品類,84.42,22.17
63000,96年 11月,木材及其製品類,77.74,-1.72
63000,96年 11月,塑膠製品類,53.58,-3.92
63000,96年 11月,油漆塗料類,73.07,1.41
63000,96年 11月,機電設備類,91.54,0.35
63000,96年 11月,瀝青及其製品類,57.03,4.52
63000,96年 11月,雜項材料類,78.71,3.83
63000,96年 11月,勞務類,81.57,1.05
63000,96年 11月,工資類,75.28,1.57
63000,96年 11月,機具設備租金類,89.16,0.45
63000,96年 12月,總指數,77.39,9.71
63000,96年 12月,材料類,75.25,13.57
63000,96年 12月,水泥及其製品類,81.19,5.08
63000,96年 12月,砂石及級配類,99.62,14.81
63000,96年 12月,磚瓦瓷類,116.24,3.22
63000,96年 12月,金屬製品類,88.92,29.05
63000,96年 12月,木材及其製品類,77.74,-1.73
63000,96年 12月,塑膠製品類,53.58,-3.92
63000,96年 12月,油漆塗料類,73.07,1.41
63000,96年 12月,機電設備類,91.65,0.47
63000,96年 12月,瀝青及其製品類,57.38,5.17
63000,96年 12月,雜項材料類,79.16,4.41
63000,96年 12月,勞務類,81.61,1.19
63000,96年 12月,工資類,75.29,1.64
63000,96年 12月,機具設備租金類,89.25,0.69
63000,97年 1月,總指數,79.31,11.99
63000,97年 1月,材料類,78.21,17.32
63000,97年 1月,水泥及其製品類,81.75,5.8
63000,97年 1月,砂石及級配類,106.11,22.29
63000,97年 1月,磚瓦瓷類,0,0
63000,97年 1月,金屬製品類,96.74,37.75
63000,97年 1月,木材及其製品類,77.74,-0.41
63000,97年 1月,塑膠製品類,55.88,0.73
63000,97年 1月,油漆塗料類,73.07,1.36
63000,97年 1月,機電設備類,91.43,0.89
63000,97年 1月,瀝青及其製品類,57.53,5.44
63000,97年 1月,雜項材料類,79.16,4.03
63000,97年 1月,勞務類,81.61,1.26
63000,97年 1月,工資類,75.35,1.72
63000,97年 1月,機具設備租金類,89.16,0.75
63000,97年 2月,總指數,80.52,12.53
63000,97年 2月,材料類,80.06,18.3
63000,97年 2月,水泥及其製品類,81.75,5.8
63000,97年 2月,砂石及級配類,106.11,22.29
63000,97年 2月,磚瓦瓷類,0,0
63000,97年 2月,金屬製品類,102.53,39.81
63000,97年 2月,木材及其製品類,77.74,-0.41
63000,97年 2月,塑膠製品類,55.88,0.72
63000,97年 2月,油漆塗料類,73.07,1.15
63000,97年 2月,機電設備類,91.63,1.11
63000,97年 2月,瀝青及其製品類,57.53,5.8
63000,97年 2月,雜項材料類,79.33,4.26
63000,97年 2月,勞務類,81.61,1.26
63000,97年 2月,工資類,75.35,1.72
63000,97年 2月,機具設備租金類,89.17,0.76
63000,97年 3月,總指數,83.81,15.57
63000,97年 3月,材料類,85.02,23.31
63000,97年 3月,水泥及其製品類,84.63,9.53
63000,97年 3月,砂石及級配類,105.97,22.14
63000,97年 3月,磚瓦瓷類,0,0
63000,97年 3月,金屬製品類,110.96,43.7
63000,97年 3月,木材及其製品類,77.74,-0.43
63000,97年 3月,塑膠製品類,55.88,0.72
63000,97年 3月,油漆塗料類,73.07,1.15
63000,97年 3月,機電設備類,92.09,1.62
63000,97年 3月,瀝青及其製品類,63.9,17.74
63000,97年 3月,雜項材料類,79.81,4.88
63000,97年 3月,勞務類,81.77,1.31
63000,97年 3月,工資類,75.58,1.72
63000,97年 3月,機具設備租金類,89.26,0.87
63000,97年 4月,總指數,87.71,20.77
63000,97年 4月,材料類,90.77,31.37
63000,97年 4月,水泥及其製品類,87.38,13.08
63000,97年 4月,砂石及級配類,105.4,17.29
63000,97年 4月,磚瓦瓷類,0,0
63000,97年 4月,金屬製品類,118.56,53.51
63000,97年 4月,木材及其製品類,77.74,-0.43
63000,97年 4月,塑膠製品類,55.88,0.72
63000,97年 4月,油漆塗料類,73.07,1.15
63000,97年 4月,機電設備類,92.59,1.23
63000,97年 4月,瀝青及其製品類,75.12,38.42
63000,97年 4月,雜項材料類,81,6.44
63000,97年 4月,勞務類,82.24,1.9
63000,97年 4月,工資類,76.34,2.75
63000,97年 4月,機具設備租金類,89.38,1.01
63000,97年 5月,總指數,89.01,20.65
63000,97年 5月,材料類,92.67,31.18
63000,97年 5月,水泥及其製品類,87.39,7.63
63000,97年 5月,砂石及級配類,104.41,12.31
63000,97年 5月,磚瓦瓷類,0,0
63000,97年 5月,金屬製品類,124.4,59.26
63000,97年 5月,木材及其製品類,79.1,1.32
63000,97年 5月,塑膠製品類,56.1,1.12
63000,97年 5月,油漆塗料類,80.63,11.62
63000,97年 5月,機電設備類,92.64,1.28
63000,97年 5月,瀝青及其製品類,75.12,38.42
63000,97年 5月,雜項材料類,81,6.81
63000,97年 5月,勞務類,82.41,2.05
63000,97年 5月,工資類,76.62,3.02
63000,97年 5月,機具設備租金類,89.43,1.06
63000,97年 6月,總指數,91.73,22.99
63000,97年 6月,材料類,95.87,33.87
63000,97年 6月,水泥及其製品類,87.4,7.64
63000,97年 6月,砂石及級配類,103.87,11.72
63000,97年 6月,磚瓦瓷類,0,0
63000,97年 6月,金屬製品類,131.96,65.5
63000,97年 6月,木材及其製品類,82.53,5.71
63000,97年 6月,塑膠製品類,56.1,-2.1
63000,97年 6月,油漆塗料類,81.01,12.14
63000,97年 6月,機電設備類,92.67,1.11
63000,97年 6月,瀝青及其製品類,78.1,39.08
63000,97年 6月,雜項材料類,82.98,9.26
63000,97年 6月,勞務類,84.21,3.87
63000,97年 6月,工資類,78.14,4.44
63000,97年 6月,機具設備租金類,91.57,3.31
63000,97年 7月,總指數,92.08,23.67
63000,97年 7月,材料類,95.75,34.04
63000,97年 7月,水泥及其製品類,87.4,7.64
63000,97年 7月,砂石及級配類,103.87,10.37
63000,97年 7月,磚瓦瓷類,0,0
63000,97年 7月,金屬製品類,130.21,64.69
63000,97年 7月,木材及其製品類,84.87,8.7
63000,97年 7月,塑膠製品類,57.6,3.8
63000,97年 7月,油漆塗料類,81.01,12.14
63000,97年 7月,機電設備類,92.86,1.52
63000,97年 7月,瀝青及其製品類,79.59,41.73
63000,97年 7月,雜項材料類,83.82,8.92
63000,97年 7月,勞務類,85.45,5.35
63000,97年 7月,工資類,78.14,4.37
63000,97年 7月,機具設備租金類,94.25,6.33
63000,97年 8月,總指數,90.46,21.62
63000,97年 8月,材料類,93.16,30.66
63000,97年 8月,水泥及其製品類,87.73,8.05
63000,97年 8月,砂石及級配類,103.87,10.37
63000,97年 8月,磚瓦瓷類,0,0
63000,97年 8月,金屬製品類,119.07,51.34
63000,97年 8月,木材及其製品類,84.87,8.69
63000,97年 8月,塑膠製品類,61.16,14.67
63000,97年 8月,油漆塗料類,81.72,12.88
63000,97年 8月,機電設備類,93,1.68
63000,97年 8月,瀝青及其製品類,83.1,47.97
63000,97年 8月,雜項材料類,84.55,8.19
63000,97年 8月,勞務類,85.66,5.54
63000,97年 8月,工資類,78.32,4.61
63000,97年 8月,機具設備租金類,94.49,6.46
63000,97年 9月,總指數,89.34,18.78
63000,97年 9月,材料類,91.39,26.23
63000,97年 9月,水泥及其製品類,87.28,7.49
